,first_name,last_name,full_name,language,country
8347,Λεμονής-Επαμεινώνδας,Τσοπανίδης,"['Λεμονής-Επαμεινώνδας', 'Τσοπανίδης']",Greek,Greece
8348,Κατερίνα,Βράσκου,"['Κατερίνα', 'Βράσκου']",Greek,Greece
8349,Πραξιτέλης,Ψυλλάκης,"['Πραξιτέλης', 'Ψυλλάκης']",Greek,Greece
8350,Αριστομένης,Σμπρίνης,"['Αριστομένης', 'Σμπρίνης']",Greek,Greece
8351,Ραχήλ,Ζηματίκας,"['Ραχήλ', 'Ζηματίκας']",Greek,Greece
8352,Δανάη,Μπαφίτη,"['Δανάη', 'Μπαφίτη']",Greek,Greece
8353,Γαλάτεια,Κορωνίδου,"['Γαλάτεια', 'Κορωνίδου']",Greek,Greece
8354,Ιερώνυμος-Ακριβός,Ραχωβίτσας,"['Ιερώνυμος-Ακριβός', 'Ραχωβίτσας']",Greek,Greece
8355,Αβραάμ,Κιουπλιώτης,"['Αβραάμ', 'Κιουπλιώτης']",Greek,Greece
8356,Τίμων,Πορίχης,"['Τίμων', 'Πορίχης']",Greek,Greece
8357,Σταύρος,Βούλκος,"['Σταύρος', 'Βούλκος']",Greek,Greece
8358,Αμφιθέα,Φειζατίδου,"['Αμφιθέα', 'Φειζατίδου']",Greek,Greece
8359,Τίμων,Γάτος,"['Τίμων', 'Γάτος']",Greek,Greece
8360,Επαμεινώνδας,Φούσκας,"['Επαμεινώνδας', 'Φούσκας']",Greek,Greece
8361,Έλλη,Αλεξανδρίδου,"['Έλλη', 'Αλεξανδρίδου']",Greek,Greece
8362,Μελένια,Κατσιγιάννη,"['Μελένια', 'Κατσιγιάννη']",Greek,Greece
8363,Μικές,Γάτος,"['Μικές', 'Γάτος']",Greek,Greece
8364,Μάνθα-Λουλουδένια,Καρκαλέτση,"['Μάνθα-Λουλουδένια', 'Καρκαλέτση']",Greek,Greece
8365,Νερατζιά-Νταίζη,Μαυρίδη,"['Νερατζιά-Νταίζη', 'Μαυρίδη']",Greek,Greece
8366,Αθανάσιος,Κατσίφος,"['Αθανάσιος', 'Κατσίφος']",Greek,Greece
8367,Γεράσιμος-Ιωάννης,Αλαφάκης,"['Γεράσιμος-Ιωάννης', 'Αλαφάκης']",Greek,Greece
8368,Πηνελόπη,Καρβέλη,"['Πηνελόπη', 'Καρβέλη']",Greek,Greece
8369,Σεραφείμ,Ορφανιώτης,"['Σεραφείμ', 'Ορφανιώτης']",Greek,Greece
8370,Σπυρίδων,Κορδατζής,"['Σπυρίδων', 'Κορδατζής']",Greek,Greece
8371,Ναπολέων,Καράνης,"['Ναπολέων', 'Καράνης']",Greek,Greece
8372,Αυξέντιος,Μαρακάς,"['Αυξέντιος', 'Μαρακάς']",Greek,Greece
8373,Ευρύκλεια-Λυγερή,Τσώνη,"['Ευρύκλεια-Λυγερή', 'Τσώνη']",Greek,Greece
8374,Αδαμαντία,Στρούμπα,"['Αδαμαντία', 'Στρούμπα']",Greek,Greece
8375,Γαρυφαλλιά,Μπεσύρη,"['Γαρυφαλλιά', 'Μπεσύρη']",Greek,Greece
8376,Ευθύμιος-Κορνήλιος,Παπαστεργίου,"['Ευθύμιος-Κορνήλιος', 'Παπαστεργίου']",Greek,Greece
8377,Κλεόπας,Ριζούλης,"['Κλεόπας', 'Ριζούλης']",Greek,Greece
8378,Σεβαστιανός,Θηβαίος,"['Σεβαστιανός', 'Θηβαίος']",Greek,Greece
8379,Ταξιαρχία,Ενωτιάδη,"['Ταξιαρχία', 'Ενωτιάδη']",Greek,Greece
8380,Ραχήλ,Δίγκας,"['Ραχήλ', 'Δίγκας']",Greek,Greece
8381,Κλεόπας,Τσώνης,"['Κλεόπας', 'Τσώνης']",Greek,Greece
8382,Φλωρεντία,Βλαχοδήμου,"['Φλωρεντία', 'Βλαχοδήμου']",Greek,Greece
8383,Παύλος,Παπαστεργίου,"['Παύλος', 'Παπαστεργίου']",Greek,Greece
8384,Λεωνιδιά,Κόλλια,"['Λεωνιδιά', 'Κόλλια']",Greek,Greece
8385,Λουδοβίκος,Στεργιαλής,"['Λουδοβίκος', 'Στεργιαλής']",Greek,Greece
8386,Εύκλεια,Σκαφτούρου,"['Εύκλεια', 'Σκαφτούρου']",Greek,Greece
8387,Τριαντάφυλλη-Ιουλιανή,Κωστοπούλου,"['Τριαντάφυλλη-Ιουλιανή', 'Κωστοπούλου']",Greek,Greece
8388,Βιολέτα,Ευαγγελάκη,"['Βιολέτα', 'Ευαγγελάκη']",Greek,Greece
8389,Γιώργος,Κατσαρός,"['Γιώργος', 'Κατσαρός']",Greek,Greece
8390,Έκτορας,Γραμματικός,"['Έκτορας', 'Γραμματικός']",Greek,Greece
8391,Ρεβέκκα,Αρσενάκη,"['Ρεβέκκα', 'Αρσενάκη']",Greek,Greece
8392,Αριστομένης,Πολυχρονίδης,"['Αριστομένης', 'Πολυχρονίδης']",Greek,Greece
8393,Αθανασία,Σακκή,"['Αθανασία', 'Σακκή']",Greek,Greece
8394,Μίνωας,Βασιλογιάννης,"['Μίνωας', 'Βασιλογιάννης']",Greek,Greece
8395,Κλεόπας,Γκικόπουλος,"['Κλεόπας', 'Γκικόπουλος']",Greek,Greece
8396,Καλή,Γρηγοροπούλου,"['Καλή', 'Γρηγοροπούλου']",Greek,Greece
8397,Αγγελική,Ρέππα,"['Αγγελική', 'Ρέππα']",Greek,Greece
8398,Χλόη,Γκούνη,"['Χλόη', 'Γκούνη']",Greek,Greece
8399,Μεγακλής,Γκουτζαμάνης,"['Μεγακλής', 'Γκουτζαμάνης']",Greek,Greece
8400,Ήρα,Σπαθάρη,"['Ήρα', 'Σπαθάρη']",Greek,Greece
8401,Μακάριος,Δανιηλίδης,"['Μακάριος', 'Δανιηλίδης']",Greek,Greece
8402,Σπήλιος,Λυγκούρας,"['Σπήλιος', 'Λυγκούρας']",Greek,Greece
8403,Βενιζέλος,Αποστολίδης,"['Βενιζέλος', 'Αποστολίδης']",Greek,Greece
8404,Φραντζέσκα,Ξανθοπούλου,"['Φραντζέσκα', 'Ξανθοπούλου']",Greek,Greece
8405,Θεανώ,Νατσουλή,"['Θεανώ', 'Νατσουλή']",Greek,Greece
8406,Αδαμάντιος,Γεωργαλάς,"['Αδαμάντιος', 'Γεωργαλάς']",Greek,Greece
8407,Βερόνικα,Κουτσιουμάρη,"['Βερόνικα', 'Κουτσιουμάρη']",Greek,Greece
8408,Ιορδάνης,Αργυρής,"['Ιορδάνης', 'Αργυρής']",Greek,Greece
8409,Αρτεμισία-Κατερίνα,Αβραμίδου,"['Αρτεμισία-Κατερίνα', 'Αβραμίδου']",Greek,Greece
8410,Χαρίλαος,Ευκαρπίδης,"['Χαρίλαος', 'Ευκαρπίδης']",Greek,Greece
8411,Αγόρω,Βαλιάκα,"['Αγόρω', 'Βαλιάκα']",Greek,Greece
8412,Γλυκερία-Λυγερή,Αδαμοπούλου,"['Γλυκερία-Λυγερή', 'Αδαμοπούλου']",Greek,Greece
8413,Βελισσάριος,Σπασόπουλος,"['Βελισσάριος', 'Σπασόπουλος']",Greek,Greece
8414,Ευρυδίκη,Μπαφέρα,"['Ευρυδίκη', 'Μπαφέρα']",Greek,Greece
8415,Νικηφόρος-Σωτήριος,Βαρσάμης,"['Νικηφόρος-Σωτήριος', 'Βαρσάμης']",Greek,Greece
8416,Σόλων,Μανελίδης,"['Σόλων', 'Μανελίδης']",Greek,Greece
8417,Ευμένιος,Αγγελής,"['Ευμένιος', 'Αγγελής']",Greek,Greece
8418,Παναγία,Μιχαηλίδου,"['Παναγία', 'Μιχαηλίδου']",Greek,Greece
8419,Διαμαντής,Κουρσάρης,"['Διαμαντής', 'Κουρσάρης']",Greek,Greece
8420,Ματθίλδη-Ευδοκία,Παπαστεργίου,"['Ματθίλδη-Ευδοκία', 'Παπαστεργίου']",Greek,Greece
8421,Κικιλία,Παναγιώτου,"['Κικιλία', 'Παναγιώτου']",Greek,Greece
8422,Βασιλεία,Τσέτου,"['Βασιλεία', 'Τσέτου']",Greek,Greece
8423,Γαρύφαλλος,Χατζησταυράκης,"['Γαρύφαλλος', 'Χατζησταυράκης']",Greek,Greece
8424,Μεγακλής,Κούρτης,"['Μεγακλής', 'Κούρτης']",Greek,Greece
8425,Θρασύβουλος,Κασούτσας,"['Θρασύβουλος', 'Κασούτσας']",Greek,Greece
8426,Αθηνά-Αστέρω,Τζιόβα,"['Αθηνά-Αστέρω', 'Τζιόβα']",Greek,Greece
8427,Μαρίνα,Φίλκα,"['Μαρίνα', 'Φίλκα']",Greek,Greece
8428,Δημόκριτος,Θωμάς,"['Δημόκριτος', 'Θωμάς']",Greek,Greece
8429,Τατιάνα,Κυριακούλη,"['Τατιάνα', 'Κυριακούλη']",Greek,Greece
8430,Φαίδρα,Σαρρή,"['Φαίδρα', 'Σαρρή']",Greek,Greece
8431,Αγαθόνικος,Μάστορας,"['Αγαθόνικος', 'Μάστορας']",Greek,Greece
8432,Ανδρονίκη,Μπαφίτη,"['Ανδρονίκη', 'Μπαφίτη']",Greek,Greece
8433,Ευμορφία,Συρμού,"['Ευμορφία', 'Συρμού']",Greek,Greece
8434,Βαγιανή,Κατσαντώνη,"['Βαγιανή', 'Κατσαντώνη']",Greek,Greece
8435,Τίμων,Μπουρλής,"['Τίμων', 'Μπουρλής']",Greek,Greece
8436,Νίκη,Σκαφτούρου,"['Νίκη', 'Σκαφτούρου']",Greek,Greece
8437,Λευκοθέα,Πρέκα,"['Λευκοθέα', 'Πρέκα']",Greek,Greece
8438,Ιορδάνης,Νανούρης,"['Ιορδάνης', 'Νανούρης']",Greek,Greece
8439,Ηρόδοτος,Γουργουλής,"['Ηρόδοτος', 'Γουργουλής']",Greek,Greece
8440,Οδυσσεύς-Μαύρος,Μάργαρης,"['Οδυσσεύς-Μαύρος', 'Μάργαρης']",Greek,Greece
8441,Βρασίδας,Μπαλάσκας,"['Βρασίδας', 'Μπαλάσκας']",Greek,Greece
8442,Πλάτων,Κατιρτζής,"['Πλάτων', 'Κατιρτζής']",Greek,Greece
8443,Φίλιππος,Μασόπουλος,"['Φίλιππος', 'Μασόπουλος']",Greek,Greece
8444,Γερασιμούλα,Τάσση,"['Γερασιμούλα', 'Τάσση']",Greek,Greece
8445,Βαλεντίνος,Κυριακίδης,"['Βαλεντίνος', 'Κυριακίδης']",Greek,Greece
8446,Ερμιόνη-Θεοφανία,Φωτακοπούλου,"['Ερμιόνη-Θεοφανία', 'Φωτακοπούλου']",Greek,Greece
8447,Ηλίας,Ζευγίτης,"['Ηλίας', 'Ζευγίτης']",Greek,Greece
8448,Τζανέτος,Ρίγκος,"['Τζανέτος', 'Ρίγκος']",Greek,Greece
8449,Λουκάς-Χαρίτος,Ζιάκας,"['Λουκάς-Χαρίτος', 'Ζιάκας']",Greek,Greece
8450,Εμμανουέλα-Μεταξία,Κοτρώτσου,"['Εμμανουέλα-Μεταξία', 'Κοτρώτσου']",Greek,Greece
8451,Δούκισσα,Δουλάμη,"['Δούκισσα', 'Δουλάμη']",Greek,Greece
8452,Μελένια,Νάσσου,"['Μελένια', 'Νάσσου']",Greek,Greece
8453,Σώζων,Λαουρδέκης,"['Σώζων', 'Λαουρδέκης']",Greek,Greece
8454,Αριστόβουλος,Καράνης,"['Αριστόβουλος', 'Καράνης']",Greek,Greece
8455,Πολύμνια,Μπαλανίκα,"['Πολύμνια', 'Μπαλανίκα']",Greek,Greece
8456,Μάνθα,Κωτσιονοπούλου,"['Μάνθα', 'Κωτσιονοπούλου']",Greek,Greece
8457,Δικαία,Μιλέα,"['Δικαία', 'Μιλέα']",Greek,Greece
8458,Πολυκράτης,Κατσαμάνης,"['Πολυκράτης', 'Κατσαμάνης']",Greek,Greece
8459,Θεώνη,Κανελλοπούλου,"['Θεώνη', 'Κανελλοπούλου']",Greek,Greece
8460,Αηδόνα,Αγγελίδου,"['Αηδόνα', 'Αγγελίδου']",Greek,Greece
8461,Ελπίς,Φαρμάκη,"['Ελπίς', 'Φαρμάκη']",Greek,Greece
8462,Λαυρέντιος,Πετρογιάννης,"['Λαυρέντιος', 'Πετρογιάννης']",Greek,Greece
8463,Ίκαρος,Πολυχρόνης,"['Ίκαρος', 'Πολυχρόνης']",Greek,Greece
8464,Παρέσσα-Νεφέλη,Σκασίλα,"['Παρέσσα-Νεφέλη', 'Σκασίλα']",Greek,Greece
8465,Ραλλία,Τάντου,"['Ραλλία', 'Τάντου']",Greek,Greece
8466,Κάρολος,Τσώτσης,"['Κάρολος', 'Τσώτσης']",Greek,Greece
8467,Παρασκευάς,Λιτίνας,"['Παρασκευάς', 'Λιτίνας']",Greek,Greece
8468,Θεόκλεια,Μπατζάνη,"['Θεόκλεια', 'Μπατζάνη']",Greek,Greece
8469,Μαγδαληνός,Μπαλάσκας,"['Μαγδαληνός', 'Μπαλάσκας']",Greek,Greece
8470,Ευγένιος,Αποστολόπουλος,"['Ευγένιος', 'Αποστολόπουλος']",Greek,Greece
8471,Αχιλλεία,Γιαννακουδάκη,"['Αχιλλεία', 'Γιαννακουδάκη']",Greek,Greece
8472,Αντύπας,Πολυχρονόπουλος,"['Αντύπας', 'Πολυχρονόπουλος']",Greek,Greece
8473,Ιορδάνης,Παλλάς,"['Ιορδάνης', 'Παλλάς']",Greek,Greece
8474,Δημήτρης,Ζιάκας,"['Δημήτρης', 'Ζιάκας']",Greek,Greece
8475,Άρτεμις,Ζεγλίνα,"['Άρτεμις', 'Ζεγλίνα']",Greek,Greece
8476,Τριανταφυλλιά,Θεοδωροπούλου,"['Τριανταφυλλιά', 'Θεοδωροπούλου']",Greek,Greece
8477,Νεόκλεια,Καρατάσου,"['Νεόκλεια', 'Καρατάσου']",Greek,Greece
8478,Ιουλιανή-Παυλίνα,Αθανασιάδη,"['Ιουλιανή-Παυλίνα', 'Αθανασιάδη']",Greek,Greece
8479,Αναγνώστης,Κατιρτζής,"['Αναγνώστης', 'Κατιρτζής']",Greek,Greece
8480,Δαμασκηνή,Μαστραγγελή,"['Δαμασκηνή', 'Μαστραγγελή']",Greek,Greece
8481,Φωκάς,Κωτσικόρης,"['Φωκάς', 'Κωτσικόρης']",Greek,Greece
8482,Αστέριος,Γεωργούδης,"['Αστέριος', 'Γεωργούδης']",Greek,Greece
8483,Κατερίνα,Βερβερίδου,"['Κατερίνα', 'Βερβερίδου']",Greek,Greece
8484,Ζήνων,Σκουλαρίδης,"['Ζήνων', 'Σκουλαρίδης']",Greek,Greece
8485,Φλοριάντ-Τίμων,Φούσκας,"['Φλοριάντ-Τίμων', 'Φούσκας']",Greek,Greece
8486,Παρθένα-Ευρυδίκη,Κοφινάκη,"['Παρθένα-Ευρυδίκη', 'Κοφινάκη']",Greek,Greece
8487,Εμμανουήλ,Κυμπάρης,"['Εμμανουήλ', 'Κυμπάρης']",Greek,Greece
8488,Δημούλα,Σάουερ,"['Δημούλα', 'Σάουερ']",Greek,Greece
8489,Ισίδωρος,Ευαγγελάτος,"['Ισίδωρος', 'Ευαγγελάτος']",Greek,Greece
8490,Θεόκλητος,Αγγελίκας,"['Θεόκλητος', 'Αγγελίκας']",Greek,Greece
8491,Κλημεντίνη,Πατελλή,"['Κλημεντίνη', 'Πατελλή']",Greek,Greece
8492,Καλή,Στούμπου,"['Καλή', 'Στούμπου']",Greek,Greece
8493,Ιωάννης-Δομήνικος,Αβαγιανός,"['Ιωάννης-Δομήνικος', 'Αβαγιανός']",Greek,Greece
8494,Ασκληπιός,Χρυσίδης,"['Ασκληπιός', 'Χρυσίδης']",Greek,Greece
8495,Αριστομένης,Παπαθανασίου,"['Αριστομένης', 'Παπαθανασίου']",Greek,Greece
8496,Κομνηνή,Σακελλαρίου,"['Κομνηνή', 'Σακελλαρίου']",Greek,Greece
8497,Ήλια-Γιαννούλα,Κουτσουνάκη,"['Ήλια-Γιαννούλα', 'Κουτσουνάκη']",Greek,Greece
8498,Μαριάνθη,Λυμαξή,"['Μαριάνθη', 'Λυμαξή']",Greek,Greece
8499,Τσαμπίκα-Μιχαέλα,Λεντζίου,"['Τσαμπίκα-Μιχαέλα', 'Λεντζίου']",Greek,Greece
8500,Χρυσάνθη-Σπυριδούλα,Μπακουλή,"['Χρυσάνθη-Σπυριδούλα', 'Μπακουλή']",Greek,Greece
8501,Συμεών,Σαμακίδης,"['Συμεών', 'Σαμακίδης']",Greek,Greece
8502,Αγησίλαος,Αδαμόπουλος,"['Αγησίλαος', 'Αδαμόπουλος']",Greek,Greece
8503,Ναπολέων,Τζινιέρης,"['Ναπολέων', 'Τζινιέρης']",Greek,Greece
8504,Ευδοκία,Σαρρή,"['Ευδοκία', 'Σαρρή']",Greek,Greece
8505,Νέαρχος,Τσόλκας,"['Νέαρχος', 'Τσόλκας']",Greek,Greece
8506,Όθων,Κούτσικος,"['Όθων', 'Κούτσικος']",Greek,Greece
8507,Ισαάκ,Σκρίμπας,"['Ισαάκ', 'Σκρίμπας']",Greek,Greece
8508,Ευδοκία,Σκαβέντζου,"['Ευδοκία', 'Σκαβέντζου']",Greek,Greece
8509,Σεβαστιανός,Καφίρης,"['Σεβαστιανός', 'Καφίρης']",Greek,Greece
8510,Ευτυχία-Ήλια,Λιάνου,"['Ευτυχία-Ήλια', 'Λιάνου']",Greek,Greece
8511,Ανέστης,Σπυρόπουλος,"['Ανέστης', 'Σπυρόπουλος']",Greek,Greece
8512,Πολυζώης,Τριβέλλας,"['Πολυζώης', 'Τριβέλλας']",Greek,Greece
8513,Παναγιώτα,Κουκουθάκη,"['Παναγιώτα', 'Κουκουθάκη']",Greek,Greece
8514,Βρασίδας,Συλλίγαρδος,"['Βρασίδας', 'Συλλίγαρδος']",Greek,Greece
8515,Φιλαρέτη,Παυλή,"['Φιλαρέτη', 'Παυλή']",Greek,Greece
8516,Σπάρτη,Κωνσταντινίδου,"['Σπάρτη', 'Κωνσταντινίδου']",Greek,Greece
8517,Χρίστος,Έψιμος,"['Χρίστος', 'Έψιμος']",Greek,Greece
8518,Ιακωβίνα,Λυρή,"['Ιακωβίνα', 'Λυρή']",Greek,Greece
8519,Αναγνώστης,Τσιγαρίδας,"['Αναγνώστης', 'Τσιγαρίδας']",Greek,Greece
8520,Τριαντάφυλλος,Γκαγκαουδάκης,"['Τριαντάφυλλος', 'Γκαγκαουδάκης']",Greek,Greece
8521,Ιωσήφ,Σκρίμπας,"['Ιωσήφ', 'Σκρίμπας']",Greek,Greece
8522,Νεοκλής,Σκουλαρίδης,"['Νεοκλής', 'Σκουλαρίδης']",Greek,Greece
8523,Βαλεντίνος-Πανορμίτης,Σικαλίδης,"['Βαλεντίνος-Πανορμίτης', 'Σικαλίδης']",Greek,Greece
8524,Κλημεντίνη,Τσέτου,"['Κλημεντίνη', 'Τσέτου']",Greek,Greece
8525,Μαριάνθη,Μπαλάση,"['Μαριάνθη', 'Μπαλάση']",Greek,Greece
8526,Καρυοφυλλιά,Φαββάτα,"['Καρυοφυλλιά', 'Φαββάτα']",Greek,Greece
8527,Θεοχάρης,Καρακαστανιάς,"['Θεοχάρης', 'Καρακαστανιάς']",Greek,Greece
